xcar,vcar,acar,ttccar,xped,vped,aped,ttcped,roadtype,belief
15.49919239,2.69336,-1.46133,5.754593665,7.858637079,1.30903,-0.02201,6.003404872,1,0.714285714
14.9950444,2.40362,-1.236,6.238525393,7.598417656,1.30372,-0.01991,5.828258871,1,0.785714286
14.54420037,2.17519,-0.96894,6.686404575,7.337918834,1.2997,-0.01596,5.645855839,1,0.785714286
14.1329783,2.01198,-0.71985,7.024412917,7.080185,1.29771,-0.01158,5.455906943,1,0.714285714
13.74363106,1.9013,-0.54553,7.228544188,6.819688458,1.30012,-0.02211,5.245430005,1,0.642857143
13.36961455,1.81384,-0.45044,7.370889687,6.555316715,1.29441,-0.04757,5.06432793,1,0.357142857
13.01117074,1.73469,-0.40615,7.500574014,6.294934134,1.27792,-0.06301,4.925921915,1,0.214285714
12.67123248,1.65689,-0.37881,7.647600312,6.041957962,1.26293,-0.06264,4.784079848,1,0.214285714
12.3470911,1.58413,-0.35724,7.794241063,5.786145155,1.24615,-0.05355,4.643217233,1,0.214285714
12.03713759,1.51514,-0.3412,7.944571188,5.54061288,1.23123,-0.01596,4.500063254,1,0.142857143
11.74047884,1.44882,-0.33123,8.103476509,5.295367789,1.23056,0.03779,4.303217876,1,0.142857143
11.45767816,1.38455,-0.32669,8.275380561,5.045653395,1.242,0.09546,4.062522862,1,0.071428571
11.18744237,1.3213,-0.33201,8.466996417,4.796087005,1.26724,0.1554,3.784671416,1,0.071428571
10.92990546,1.25624,-0.34913,8.700491518,4.539080638,1.30698,0.20208,3.472953403,1,0
10.68602819,1.18812,-0.38287,8.994064734,4.273593212,1.35663,0.22572,3.150153846,1,0
10.45248898,1.10807,-0.43125,9.433058365,3.996581604,1.41,0.21782,2.834455038,1,0
10.23791333,1.01176,-0.46053,10.11891489,3.706997122,1.45435,0.18563,2.54890303,1,0
10.04642455,0.91378,-0.45541,10.99435811,3.411727935,1.4875,0.15106,2.293598612,1,0
9.8731263,0.82033,-0.42604,12.03555435,3.111142269,1.51438,0.12061,2.054399998,1,0
9.719552555,0.73544,-0.37478,13.21596943,2.804697026,1.53189,0.10054,1.830873644,1,0
9.581830138,0.66674,-0.3189,14.37116438,2.500292964,1.55264,0.08981,1.610349446,1,0
9.454490372,0.6101,-0.27798,15.49662411,2.184994428,1.57058,0.06834,1.391202249,1,0
9.338175967,0.56085,-0.25605,16.65004184,1.867100708,1.57928,0.05023,1.182248055,1,0
9.229481748,0.51317,-0.25423,17.98523247,1.55122332,1.58652,0.04366,0.977752137,1,0
9.132053979,0.46424,-0.26539,19.67097617,1.232968285,1.59471,0.03978,0.773161443,1,0
9.043062406,0.41141,-0.28922,21.98065775,0.912816261,1.60152,0.03758,0.569968693,1,0.071428571
8.965925272,0.35051,-0.31529,25.57965614,0.591992698,1.60883,0.03753,0.367964731,1,0.071428571
8.902157105,0.28553,-0.33877,31.17765946,0.270886083,1.61912,0.03309,0.167304513,1,0.071428571
15.5338223,4.23869,-1.15302,3.664769611,6.522237036,1.49607,0.14084,4.359580124,1,0.857142857
14.71455662,4.00435,-1.14179,3.67464298,6.224628779,1.53453,0.2184,4.056374772,1,0.857142857
13.93897929,3.7811,-1.13238,3.686487872,5.909180488,1.58853,0.25696,3.719904873,1,0.857142857
13.2029851,3.55804,-1.14824,3.710746675,5.584937632,1.64456,0.26749,3.396007219,1,0.714285714
12.51226171,3.32459,-1.16846,3.763550307,5.249523074,1.70184,0.25532,3.084616106,1,0.714285714
11.87063779,3.08689,-1.17446,3.845500744,4.899139852,1.75075,0.22972,2.798309211,1,0.642857143
11.27792924,2.84965,-1.16395,3.957654182,4.54461031,1.79311,0.21486,2.534484951,1,0.571428571
10.73189037,2.61825,-1.14674,4.098879162,4.181937954,1.8365,0.20793,2.277123852,1,0.428571429
10.22968278,2.38785,-1.12403,4.284055856,3.811999438,1.88245,0.1987,2.025020286,1,0.428571429
9.775065544,2.16225,-1.08378,4.520784157,3.43296342,1.93327,0.1639,1.775728905,1,0.428571429
9.364866929,1.94804,-1.03045,4.807327842,3.038069873,1.97093,0.0901,1.541439764,1,0.357142857
8.993871136,1.74254,-0.96385,5.161357063,2.640089541,1.98584,0.00158,1.329457328,1,0.285714286
8.66398564,1.55072,-0.87052,5.587072869,2.236666959,1.9775,-0.08695,1.131057881,1,0.214285714
8.372467926,1.3812,-0.7481,6.06173467,1.84163953,1.94552,-0.1434,0.946605293,1,0.142857143
8.113139704,1.24118,-0.60923,6.536634254,1.456260572,1.9076,-0.16078,0.763399335,1,0.071428571
7.879820898,1.13577,-0.48023,6.937866731,1.078970299,1.87074,-0.15079,0.576761228,1,0
7.659736878,1.05466,-0.38685,7.262754705,0.709984663,1.83948,-0.12262,0.385970309,1,0
7.455234975,0.98724,-0.32035,7.551593305,0.345559821,1.82092,-0.09855,0.189772105,1,0
32.36572558,9.56864,0.65194,3.38247918,6.730935701,1.40041,0.02174,4.806403625,1,1
30.42813286,9.74499,0.51772,3.122438593,6.451691884,1.41339,0.02259,4.564693315,1,1
28.45434072,9.84844,0.19274,2.889223138,6.161959385,1.41812,0.00185,4.345160766,1,0.928571429
26.47674386,9.86178,-0.19865,2.684783463,5.877836537,1.41384,-0.00528,4.157356234,1,0.928571429
24.51494515,9.79858,-0.618,2.501887533,5.595884335,1.41245,0.00473,3.961828267,1,0.928571429
22.57486863,9.65845,-1.11276,2.337317958,5.312889626,1.41476,0.0244,3.755329262,1,0.928571429
20.66416418,9.41548,-1.73686,2.194701086,5.028553076,1.42345,0.04614,3.532651709,1,0.857142857
18.80308058,9.01772,-2.45592,2.085125794,4.741106975,1.434,0.06891,3.30621128,1,0.857142857
17.03768155,8.4444,-3.12456,2.017630803,4.455904832,1.45167,0.09538,3.069502595,1,0.857142857
15.41299955,7.73263,-3.60504,1.993241569,4.162985069,1.4761,0.10751,2.820259514,1,1
13.94305815,6.93856,-3.84664,2.009503146,3.866884753,1.50119,0.10467,2.575879638,1,1
12.64238674,6.12221,-3.85042,2.065003771,3.561310489,1.52279,0.08388,2.338674728,1,1
11.50230309,5.33611,-3.67941,2.155559591,3.250843395,1.5333,0.06361,2.120161348,1,0.928571429
10.51093747,4.59743,-3.37927,2.286263732,2.945053789,1.54172,0.06033,1.910239077,1,0.928571429
9.66581312,3.93824,-2.97778,2.45434842,2.636926155,1.55756,0.05114,1.692985281,1,0.714285714
8.944536975,3.3805,-2.54681,2.645921306,2.324807494,1.57195,0.01736,1.478932214,1,0.642857143
8.321803862,2.9201,-2.17045,2.849835232,2.006782683,1.57635,-0.04542,1.273056544,1,0.428571429
7.775073969,2.52824,-1.89151,3.075291099,1.688218618,1.55704,-0.11128,1.084248714,1,0.357142857
7.298306421,2.17396,-1.67716,3.357148439,1.378307778,1.52218,-0.14833,0.90548278,1,0.214285714
6.88778763,1.8454,-1.45517,3.732409033,1.076788775,1.47998,-0.14249,0.727569815,1,0.142857143
6.550267275,1.56054,-1.15606,4.19743632,0.788718638,1.4478,-0.09426,0.544770437,1,0.071428571
6.268922568,1.35397,-0.80368,4.630030627,0.501223322,1.43129,-0.02985,0.350189914,1,0
6.020436858,1.23726,-0.48769,4.86594318,0.218130796,1.43079,0.04336,0.152454795,1,0
20.6798483,3.50476,0.53122,5.9005034,7.910929908,1.25484,-0.12047,6.304333547,1,1
19.96855616,3.63845,0.56739,5.488204087,7.654536042,1.21909,-0.11938,6.278893307,1,0.857142857
19.22875395,3.77425,0.48059,5.094721853,7.413833657,1.19348,-0.06968,6.211946289,1,0.785714286
18.45858637,3.87721,0.26894,4.760790974,7.170877908,1.18919,-0.01956,6.030052311,1,0.714285714
17.67262423,3.92057,-0.02735,4.507667056,6.926535066,1.18814,0.02004,5.829729717,1,0.785714286
16.88445113,3.88936,-0.35416,4.3411901,6.689959726,1.1975,0.05784,5.586605199,1,0.785714286
16.11133833,3.78444,-0.65722,4.257258229,6.446786019,1.21616,0.07334,5.300935748,1,0.785714286
15.36761399,3.61636,-0.89444,4.249470182,6.197696652,1.22734,0.08249,5.049698252,1,0.785714286
14.66538332,3.40721,-1.04621,4.304220557,5.956313976,1.24618,0.10428,4.779657815,1,0.785714286
14.00773469,3.17689,-1.12115,4.409260218,5.705113567,1.27721,0.10217,4.466856325,1,0.785714286
13.39639894,2.93777,-1.12856,4.560057099,5.443400197,1.29992,0.07131,4.187488612,1,0.785714286
12.83358489,2.7047,-1.07566,4.744919914,5.180858364,1.3169,0.02178,3.934131949,1,0.714285714
12.31804114,2.4913,-0.97984,4.94442305,4.907859188,1.31819,-0.05486,3.723180412,1,0.642857143
11.84179042,2.30601,-0.87716,5.135186067,4.637087363,1.28895,-0.1196,3.597569621,1,0.642857143
11.3963317,2.14108,-0.79287,5.322702422,4.379596601,1.24714,-0.13934,3.511712078,1,0.5
10.98169257,1.98794,-0.71579,5.524156952,4.125252689,1.2024,-0.11529,3.430848876,1,0.428571429
10.60195518,1.85456,-0.64085,5.716695699,3.886124521,1.16397,-0.029,3.338680998,1,0.285714286
10.24374853,1.73893,-0.59879,5.890834322,3.65955865,1.16291,0.09176,3.146897568,1,0.142857143
9.903722014,1.62354,-0.58996,6.100078849,3.424321531,1.19801,0.18398,2.858341358,1,0.071428571
9.589416114,1.50502,-0.58643,6.371620387,3.179029041,1.24776,0.23435,2.547788871,1,0.071428571
9.301660672,1.38833,-0.57814,6.69989172,2.924469766,1.31094,0.23882,2.230818929,1,0.071428571
9.034946025,1.27489,-0.57702,7.086843591,2.649373767,1.36679,0.19396,1.938391243,1,0.071428571
8.790926236,1.15918,-0.57962,7.58374561,2.369096863,1.40205,0.14627,1.689737786,1,0.071428571
8.571598964,1.0427,-0.57891,8.22058019,2.087271316,1.43291,0.11354,1.456666027,1,0.071428571
8.375033873,0.92919,-0.58383,9.013263028,1.793411926,1.45641,0.08561,1.231392208,1,0
8.198679377,0.81123,-0.59646,10.10647951,1.499617289,1.47311,0.07854,1.017994101,1,0
8.048379379,0.68949,-0.603,11.67294577,1.201353849,1.4929,0.08598,0.804711534,1,0
7.921313494,0.56558,-0.59669,14.00564641,0.899772544,1.5156,0.09812,0.593674151,1,0.071428571
7.818850335,0.44089,-0.56222,17.73424286,0.59514063,1.54689,0.09636,0.384733646,1,0.071428571
7.740686353,0.32248,-0.4805,24.00361682,0.275405365,1.56955,0.06739,0.175467723,1,0.071428571
25.91325223,7.13987,-1.17545,3.629373117,4.846842747,1.02625,0.34066,4.722867475,1,0.928571429
24.51367076,6.86197,-1.28391,3.572395501,4.638078712,1.09028,0.30715,4.254025307,1,0.928571429
23.17562988,6.58368,-1.25486,3.520163477,4.414165285,1.15097,0.2715,3.835169713,1,0.785714286
21.89696922,6.33873,-1.16238,3.454472618,4.177140811,1.20179,0.23167,3.475765992,1,0.857142857
20.65932233,6.13282,-1.12616,3.368649713,3.93058815,1.24183,0.19904,3.165157992,1,0.785714286
19.448919,5.92619,-1.21513,3.281858833,3.675530176,1.27108,0.19097,2.8916592,1,0.785714286
18.28009889,5.67836,-1.38488,3.219256773,3.421850615,1.30198,0.22597,2.628189845,1,0.714285714
17.16759611,5.38104,-1.55744,3.190386265,3.162609139,1.35456,0.27396,2.334787044,1,0.714285714
16.12213872,5.04731,-1.68423,3.194204184,2.885201024,1.41999,0.29438,2.031846016,1,0.571428571
15.1453995,4.68704,-1.73735,3.231335661,2.596227479,1.48657,0.28438,1.746454912,1,0.571428571
14.24928606,4.32928,-1.70756,3.291375484,2.291303061,1.55006,0.23646,1.478202819,1,0.571428571
13.42227243,3.99301,-1.64649,3.361442227,1.970923954,1.59107,0.16847,1.238741195,1,0.428571429
12.65754637,3.67493,-1.6036,3.44429591,1.651060012,1.6167,0.11451,1.021253178,1,0.285714286
11.95285222,3.36267,-1.59695,3.554571878,1.324199647,1.63219,0.07441,0.811302389,1,0.142857143
11.31133756,3.0485,-1.62361,3.710460083,0.998450385,1.6412,0.05413,0.608366064,1,0.071428571
10.72894884,2.71832,-1.66325,3.946904277,0.671064945,1.6548,0.03437,0.405526314,1,0
10.21296602,2.3711,-1.66495,4.307269207,0.334125999,1.65616,0.01008,0.201747415,1,0
9.771302382,2.02226,-1.5768,4.831872451,0.005760544,1.65326,0.00834,0.003484355,1,0
23.37195416,1.53543,1.79768,15.22176469,6.354633307,1.24826,0.00555,5.090793029,1,0.714285714
23.02276875,1.9107,1.86395,12.04938962,6.103560107,1.25146,0.06856,4.877151573,1,0.642857143
22.60098751,2.29121,1.89685,9.864214762,5.852052486,1.26818,0.1424,4.61452829,1,0.428571429
22.10884541,2.67974,1.90446,8.250369592,5.596536217,1.30791,0.20737,4.278991839,1,0.428571429
21.54001337,3.07734,1.84262,6.999555904,5.324391784,1.35682,0.24216,3.924169591,1,0.285714286
20.88475337,3.45533,1.671,6.044213828,5.045238188,1.40738,0.26187,3.584844312,1,0.142857143
20.15776837,3.7888,1.39388,5.32035694,4.758325063,1.46538,0.26338,3.247161189,1,0.142857143
19.36727503,4.0516,1.03471,4.78015476,4.457661105,1.52127,0.23532,2.930223501,1,0.214285714
18.53233853,4.22767,0.6451,4.383582099,4.148895543,1.56963,0.1831,2.643231553,1,0.142857143
17.66911878,4.31291,0.28766,4.096797471,3.825778219,1.60312,0.10826,2.386457794,1,0.214285714
16.80526955,4.32844,0.02046,3.882523393,3.500383389,1.61296,0.04424,2.170161311,1,0.214285714
15.94596929,4.3069,-0.17373,3.702423853,3.179801764,1.61485,0.0071,1.969100389,1,0.214285714
15.09078667,4.25526,-0.33904,3.546384162,2.85556583,1.61335,-0.01904,1.769960536,1,0.285714286
14.24619042,4.1713,-0.48873,3.415287901,2.532695394,1.60711,-0.03596,1.575931575,1,0.285714286
13.41927708,4.05443,-0.60925,3.30978142,2.211427993,1.60078,-0.05131,1.381469029,1,0.285714286
12.62145263,3.91352,-0.67203,3.225089594,1.888801746,1.58747,-0.06607,1.18981886,1,0.357142857
11.85729538,3.77037,-0.67856,3.14486254,1.573259899,1.57107,-0.06893,1.00139389,1,0.285714286
11.11432498,3.62808,-0.65253,3.063417835,1.257488957,1.55373,-0.06397,0.809335571,1,0.071428571
10.4064168,3.49766,-0.58748,2.975251112,0.949947017,1.53821,-0.04181,0.617566533,1,0
9.719520824,3.38613,-0.51335,2.870392107,0.644928135,1.53606,-0.02549,0.419858687,1,0
9.050351906,3.28855,-0.44043,2.752079763,0.334027827,1.53068,-0.0272,0.218221854,1,0
8.401502475,3.20435,-0.35741,2.621905371,0.031025794,1.52414,-0.02737,0.020356262,1,0
26.06583751,4.66098,-0.7754,5.592351289,5.971734279,0.69344,-0.06471,8.611753401,1,0.857142857
25.15441246,4.5204,-0.54268,5.564643054,5.839161177,0.68269,-0.02399,8.553166411,1,0.857142857
24.2675032,4.44347,-0.33144,5.461385629,5.703836108,0.68621,0.00398,8.312085379,1,0.857142857
23.38375286,4.41003,-0.21266,5.30240222,5.562292165,0.69,0.01411,8.061292993,1,0.785714286
22.50034506,4.38623,-0.18974,5.129768631,5.425121165,0.69399,0.02731,7.817290113,1,0.714285714
21.62030133,4.35114,-0.22011,4.968882024,5.289731884,0.71073,0.02736,7.44267427,1,0.714285714
20.75517987,4.30485,-0.25871,4.821347984,5.141558477,0.72895,-0.0224,7.053376058,1,0.642857143
19.89925062,4.25157,-0.30513,4.680447604,4.981151516,0.72317,-0.10884,6.887939926,1,0.642857143
19.05495428,4.18777,-0.35933,4.550143462,4.824774514,0.69008,-0.18632,6.991616209,1,0.642857143
18.22411316,4.11216,-0.4205,4.431761693,4.687280255,0.64158,-0.23433,7.305839109,1,0.5
17.41089775,4.0236,-0.4843,4.327193992,4.561302345,0.5803,-0.24374,7.860248743,1,0.5
16.61881648,3.92591,-0.55924,4.233111937,4.447590463,0.51391,-0.18631,8.654415097,1,0.357142857
15.84541269,3.81397,-0.66839,4.154571927,4.345294044,0.46804,-0.05621,9.284022828,1,0.428571429
15.09337782,3.67521,-0.81694,4.106806908,4.247106952,0.46317,0.11343,9.169650349,1,0.428571429
14.37413051,3.50057,-0.98387,4.106225703,4.1453287,0.50116,0.27337,8.271467596,1,0.428571429
13.694545,3.29188,-1.15979,4.160098486,4.033957897,0.56834,0.41187,7.097789874,1,0.428571429
13.0573982,3.04363,-1.33845,4.290074089,3.911388372,0.66411,0.53611,5.88966944,1,0.428571429
12.47559542,2.75709,-1.49609,4.5249141,3.768768747,0.79215,0.62969,4.757645328,1,0.428571429
11.95489443,2.44081,-1.62333,4.89792095,3.594623374,0.93817,0.67312,3.831526668,1,0.5
11.49660342,2.09604,-1.70613,5.484916043,3.390013405,1.08778,0.67321,3.116451309,1,0.5
11.11095315,1.73542,-1.71296,6.402457705,3.15759416,1.23224,0.6483,2.562483088,1,0.285714286
10.80003766,1.38022,-1.62912,7.824866803,2.894171614,1.37031,0.60267,2.112056114,1,0.214285714
10.55984943,1.05175,-1.46157,10.04026568,2.604772222,1.49502,0.54644,1.742299248,1,0
10.38198814,0.7695,-1.23852,13.49186243,2.293718019,1.61046,0.4797,1.424262645,1,0.071428571
10.25625183,0.54145,-0.99707,18.94219563,1.960898225,1.71616,0.38006,1.142608046,1,0.071428571
10.16737167,0.36563,-0.77249,27.80781575,1.606670344,1.79862,0.22933,0.893279483,1,0
10.10875237,0.23521,-0.58188,42.97756206,1.237253796,1.84336,0.02896,0.671194881,1,0
10.06924516,0.13647,-0.42665,73.78358,0.851715736,1.82771,-0.19176,0.466001574,1,0
10.05032714,0.1,-0.2889,100.5032714,0.485510547,1.75026,-0.34235,0.277393385,1,0
10.04170482,0.1,-0.16851,100.4170482,0.142156732,1.64759,-0.38087,0.086281618,1,0
32.21732012,7.80727,-3.10596,4.126579473,8.92326857,1.11788,-0.00834,7.98231346,1,1
30.70105483,7.03694,-2.87149,4.362841637,8.698583629,1.11823,-0.01887,7.778885944,1,1
29.42822746,6.44718,-1.9572,4.564511533,8.471968545,1.11103,-0.0315,7.625328339,1,1
28.19776758,6.18048,-1.00309,4.562391202,8.253077966,1.10151,-0.02812,7.492512974,1,1
26.96333756,6.07125,-0.24969,4.441150926,8.036935892,1.10257,-0.03009,7.289274959,1,1
25.76244256,6.11156,0.35802,4.215362781,7.81170275,1.09944,-0.05947,7.10516513,1,1
24.52511553,6.26263,0.74636,3.91610482,7.590180264,1.07943,-0.08331,7.031655841,1,0.785714286
23.2479114,6.46404,0.93529,3.596498691,7.378899276,1.05957,-0.08558,6.964050771,1,0.857142857
21.92116318,6.67404,0.98926,3.284541773,7.167575204,1.04203,-0.08302,6.878472984,1,0.857142857
20.54011147,6.84277,1.06812,3.001724663,6.961486459,1.02245,-0.06897,6.808632656,1,0.785714286
19.18447944,7.07165,1.2829,2.71287174,6.762470635,1.01484,-0.05491,6.663583062,1,0.785714286
17.7457988,7.36474,1.4224,2.409562158,6.557066027,1.00849,-0.0658,6.501865191,1,0.857142857
16.23976538,7.67532,1.44448,2.115842125,6.352690652,0.98903,-0.0773,6.423152637,1,0.857142857
14.67003176,7.97641,1.37624,1.839177244,6.159710061,0.97135,-0.07031,6.34139091,1,0.857142857
13.04539227,8.25416,1.2518,1.580462733,5.965777884,0.95874,-0.06494,6.222519019,1,0.857142857
11.36617114,8.49939,1.08029,1.337292576,5.77222752,0.94023,-0.05246,6.139165438,1,0.857142857
9.639783049,8.69643,0.89357,1.108475897,5.589175468,0.92796,-0.01662,6.023078008,1,1
7.881811576,8.85147,0.74813,0.890452272,5.405821672,0.93156,0.0167,5.802977449,1,1
6.094719071,8.97827,0.67698,0.678830005,5.217645069,0.94115,0.02995,5.543903808,1,1
4.290236237,9.09515,0.70806,0.471705935,5.030595406,0.95442,0.02234,5.270840307,1,1
2.466524941,9.24296,0.7859,0.266854443,4.836085807,0.96465,-0.01734,5.01330618,1,1
0.602754531,9.41382,0.82971,0.064028687,4.636408993,0.95726,-0.07229,4.84341662,1,1
28.08513304,5.52677,-0.32902,5.08165403,7.220150316,1.21554,-0.08563,5.939870605,1,0.928571429
26.9904551,5.45149,-0.36471,4.9510235,6.976921485,1.19863,-0.08284,5.82074659,1,0.928571429
25.90944799,5.37434,-0.37903,4.820954384,6.740424647,1.18215,-0.07608,5.70183534,1,0.857142857
24.84179197,5.29485,-0.37994,4.691689466,6.506718737,1.17262,-0.07911,5.548872386,1,0.928571429
23.79075219,5.21775,-0.36928,4.559580699,6.272297617,1.16217,-0.10705,5.397056899,1,0.928571429
22.75752958,5.14767,-0.35859,4.420937935,6.039472439,1.13987,-0.15296,5.298387044,1,0.928571429
21.73542331,5.08021,-0.369,4.27844977,5.813036515,1.10564,-0.20236,5.257621391,1,0.857142857
20.72544107,5.00929,-0.40661,4.137400924,5.592868141,1.05441,-0.23555,5.304263181,1,0.857142857
19.73034163,4.92522,-0.46196,4.00598179,5.386616353,0.99569,-0.22779,5.409933165,1,0.785714286
18.75682282,4.83054,-0.52456,3.882966049,5.194889815,0.94493,-0.17854,5.497645132,1,0.785714286
17.80449691,4.72869,-0.61735,3.765207046,5.010805914,0.9088,-0.10219,5.513650874,1,0.785714286
16.87109361,4.60763,-0.77168,3.66155564,4.832023613,0.89123,-0.00763,5.421747038,1,0.785714286
15.95898863,4.44308,-0.98133,3.591875149,4.654339129,0.89526,0.09638,5.19886863,1,0.785714286
15.08537621,4.22211,-1.18643,3.572947226,4.473277387,0.92218,0.20076,4.850763828,1,0.714285714
14.26346982,3.9558,-1.32934,3.605710556,4.284401898,0.9715,0.29615,4.410089447,1,0.571428571
13.50264053,3.66729,-1.38526,3.6819124,4.083584566,1.04081,0.37291,3.923467843,1,0.571428571
12.80350772,3.38275,-1.37833,3.784940571,3.867412053,1.12583,0.42123,3.435165214,1,0.428571429
12.15633596,3.10926,-1.35662,3.909719985,3.632666335,1.2197,0.43176,2.978327732,1,0.285714286
11.56167775,2.84087,-1.34005,4.069766568,3.376920156,1.31061,0.40369,2.576601854,1,0.285714286
11.02075923,2.57684,-1.33418,4.276850417,3.106010333,1.39294,0.34628,2.229823491,1,0.285714286
10.5285755,2.31064,-1.34339,4.556562467,2.817001876,1.45709,0.26874,1.933306711,1,0.214285714
10.09249064,2.03666,-1.33911,4.955412608,2.520021937,1.50382,0.18936,1.675747056,1,0.142857143
9.710840175,1.76444,-1.30577,5.503638647,2.215383072,1.53604,0.10856,1.442269129,1,0.071428571
9.385776967,1.50245,-1.23714,6.246981242,1.903888842,1.54898,0.02987,1.229124225,1,0.071428571
9.110739536,1.25807,-1.1441,7.241838321,1.593951648,1.54504,-0.03297,1.031657205,1,0
8.884392976,1.0373,-1.03869,8.564921408,1.286385487,1.53129,-0.08037,0.840066536,1,0
8.699682054,0.84235,-0.94512,10.3278709,0.982249294,1.50797,-0.1129,0.651371907,1,0
8.544008797,0.6621,-0.8809,12.90440839,0.68341406,1.47872,-0.12661,0.462165968,1,0
8.427258785,0.48567,-0.80643,17.35182075,0.391724585,1.44943,-0.12088,0.270261127,1,0
8.345978156,0.32612,-0.70123,25.59173972,0.105964997,1.42592,-0.10492,0.074313424,1,0
33.39051684,8.71748,0.64362,3.830294631,10.12219057,1.80998,0.07124,5.592432276,1,1
31.62959312,8.89479,0.51544,3.555968507,9.753931744,1.82406,0.04802,5.347374398,1,1
29.82396269,9.00205,0.16717,3.313019,9.387286205,1.82597,0.03711,5.140985999,1,1
28.01749155,9.01548,-0.28531,3.107709357,9.023633404,1.83263,0.04087,4.923870833,1,1
26.21396387,8.92245,-0.79267,2.937978231,8.654333177,1.84062,0.04348,4.701857623,1,1
